,earnings,gender,age,region,education,degree
42106,32.69230652,male,40,West,16,highschool
42107,14.42307663,male,27,Northeast,11,highschool
42108,12.82051277,male,24,Northeast,16,highschool
42109,32.5,male,39,West,13,highschool
42110,11.05769253,male,33,West,13,highschool
42111,10.57692337,female,48,West,12,highschool
42112,10.57692337,female,43,West,13,highschool
42113,10.09615421,female,45,West,12,highschool
42114,31.37644196,male,46,West,12,highschool
42115,20.19230843,female,39,West,13,highschool
42116,46.15384674,male,45,West,12,highschool
42117,24.03846169,male,32,West,14,highschool
42118,14.42307663,female,29,West,13,highschool
42119,21.63461494,female,52,West,12,highschool
42120,17.78846169,male,55,West,13,highschool
42121,8.653845787,female,35,West,13,highschool
42122,18.75,male,26,West,12,highschool
42123,13.46153831,female,24,West,13,highschool
42124,23.07692337,male,40,West,12,highschool
42125,12.01923084,male,52,West,13,highschool
42126,18.80256462,male,49,West,12,highschool
42127,12.01923084,male,35,West,12,highschool
42128,32.96703339,male,41,Midwest,12,highschool
42129,16.43356705,male,49,Midwest,12,highschool
42130,10.57692337,male,33,Midwest,12,highschool
42131,13.46153831,female,48,Midwest,12,highschool
42132,10.89999962,female,58,Midwest,12,highschool
42133,9.615385056,male,57,Midwest,16,highschool
42134,5.769230843,female,56,Midwest,13,highschool
42135,36.53845978,male,44,Midwest,18,highschool
42136,8.75,male,38,Midwest,13,highschool
42137,16.82692337,female,32,Midwest,16,highschool
42138,10.04444408,female,25,Midwest,12,highschool
42139,18.26922989,female,28,Midwest,18,highschool
42140,19.23077011,male,28,Midwest,16,highschool
42141,12.98076916,female,49,Midwest,12,highschool
42142,9.070512772,female,26,Midwest,13,highschool
42143,19.23077011,female,21,Midwest,13,highschool
42144,27.40384674,male,28,Midwest,13,highschool
42145,34.22459793,male,39,Midwest,16,highschool
42146,39.0625,male,25,Midwest,12,highschool
42147,10.48951054,female,43,Midwest,13,highschool
42148,48.07692337,male,34,Midwest,16,highschool
42149,11,male,27,West,8,highschool
42150,12,male,38,West,9,highschool
42151,7,male,34,West,12,highschool
42152,10.76923084,male,33,West,9,highschool
42153,7,female,25,West,12,highschool
42154,27.2435894,male,50,West,16,highschool
42155,23.55769157,male,41,West,12,highschool
42156,11.53846169,female,32,West,10,highschool
42157,16.02564049,male,40,Midwest,14,highschool
42158,32.69230652,male,44,Midwest,16,highschool
42159,16.49038506,male,56,Midwest,12,highschool
42160,22.59615326,female,60,Midwest,12,highschool
42161,16,female,28,Midwest,16,highschool
42162,15.5,male,40,Midwest,12,highschool
42163,24.03846169,male,52,West,16,highschool
42164,7.211538315,male,40,West,12,highschool
42165,19.23077011,male,38,West,13,highschool
42166,12.5,male,42,West,12,highschool
42167,14.66346169,male,31,West,12,highschool
42168,6.903353214,female,27,West,12,highschool
42169,20.19230843,female,33,West,20,bachelor
42170,21.63461494,male,36,West,18,highschool
42171,5.208333492,male,21,West,11,highschool
42172,10.57692337,male,31,West,12,highschool
42173,12.01923084,male,22,West,12,highschool
42174,16.82692337,female,21,West,13,highschool
42175,7.211538315,male,29,West,13,highschool
42176,7.692307472,female,47,South,12,highschool
42177,19.23077011,male,43,South,13,highschool
42178,6,female,25,South,16,highschool
42179,6.04395628,male,37,South,16,highschool
42180,28.84615326,male,34,West,12,highschool
42181,20.19230843,male,43,West,16,highschool
42182,19.23077011,male,22,West,13,highschool
42183,13.70192337,male,34,West,12,highschool
42184,19.23077011,female,24,West,16,highschool
42185,14.42307663,male,35,West,12,highschool
42186,9.615385056,male,26,West,13,highschool
42187,12.5,female,40,West,11,highschool
42188,19.23077011,male,34,West,16,highschool
42189,13.22115421,male,29,West,16,highschool
42190,31.25,female,56,West,16,highschool
42191,19.23077011,male,33,West,18,highschool
42192,28.84615326,female,31,West,16,highschool
42193,9.615385056,female,64,West,6,highschool
42194,12.74038506,male,28,West,12,highschool
42195,26.15384674,female,48,West,12,highschool
42196,5.769230843,male,33,West,12,highschool
42197,5.769230843,male,24,West,6,highschool
42198,6.25,female,27,West,12,highschool
42199,21.63461494,male,26,Northeast,13,highschool
42200,12.01923084,male,23,West,12,highschool
42201,10.76923084,female,38,West,14,highschool
42202,28.84615326,male,56,West,16,highschool
42203,8.125,female,41,West,13,highschool
42204,48.07692337,male,57,West,13,highschool
42205,14.42307663,male,37,West,13,highschool
42206,7.692307472,male,38,West,12,highschool
42207,14.42307663,male,47,West,16,highschool
42208,6.730769157,female,32,Northeast,6,highschool
42209,11.21794891,male,36,West,12,highschool
42210,18.75,female,38,West,13,highschool
42211,50.48077011,male,35,West,12,highschool
42212,19.23077011,female,31,West,13,highschool
42213,5.769230843,male,38,West,20,bachelor
42214,31.25,female,33,West,16,highschool
42215,21.63461494,male,37,West,16,highschool
42216,21.63461494,male,38,West,12,highschool
42217,17.8125,male,46,West,14,highschool
42218,16.02564049,male,38,West,6,highschool
42219,7.211538315,female,35,West,6,highschool
42220,14.50288486,male,29,West,13,highschool
42221,15.38461494,male,29,West,13,highschool
42222,5.079327106,male,27,West,16,highschool
42223,22.43589783,female,26,West,18,highschool
42224,19.23077011,male,46,West,13,highschool
42225,15.38461494,female,46,West,14,highschool
42226,5.192307472,female,23,West,16,highschool
42227,14.42307663,male,59,West,16,highschool
42228,13.46153831,female,60,West,13,highschool
42229,16.82692337,female,40,West,16,highschool
42230,27.88461494,female,41,West,14,highschool
42231,43.26922989,male,54,West,13,highschool
42232,13.66586494,female,44,West,16,highschool
42233,11.53846169,male,40,West,14,highschool
42234,12.01923084,male,61,West,16,highschool
42235,21.63461494,male,62,West,11,highschool
42236,8,female,31,West,12,highschool
42237,14.42307663,female,52,West,14,highschool
42238,7.211538315,female,47,West,12,highschool
42239,17.30769157,male,50,West,13,highschool
42240,7.5,female,23,West,12,highschool
42241,19.23077011,male,49,West,12,highschool
42242,10.57692337,male,39,West,12,highschool
42243,7.211538315,female,54,West,8,highschool
42244,12.5,male,22,West,12,highschool
42245,9.615385056,female,24,West,12,highschool
42246,15.86538506,male,45,West,13,highschool
42247,15.38461494,male,21,West,13,highschool
42248,14.42307663,female,25,West,14,highschool
42249,15.38461494,female,50,West,12,highschool
42250,11.15384579,male,60,West,12,highschool
42251,13.73626328,male,28,West,11,highschool
42252,8.17307663,female,47,West,12,highschool
42253,4.326922894,male,23,West,12,highschool
42254,18.37606812,male,57,West,12,highschool
42255,23.04086494,female,61,West,13,highschool
42256,14.42307663,female,42,West,12,highschool
42257,5.769230843,male,49,West,12,highschool
42258,18.34134674,female,44,West,12,highschool
42259,24.73999977,male,34,West,12,highschool
42260,28.84615326,male,55,West,16,highschool
42261,14.05325413,male,51,West,12,highschool
42262,10.28571415,female,33,West,14,highschool
42263,22.36330605,female,45,West,14,highschool
42264,7.692307472,female,52,West,12,highschool
42265,5.769230843,male,46,West,13,highschool
42266,19.23077011,male,25,Midwest,16,highschool
42267,19.23077011,male,52,Midwest,12,highschool
42268,13.94230747,male,33,Midwest,12,highschool
42269,33.65384674,female,54,Midwest,16,highschool
42270,19.23077011,male,28,Midwest,13,highschool
42271,17.79519272,male,64,Midwest,13,highschool
42272,11.53846169,male,30,Midwest,12,highschool
42273,40.1709404,male,62,Midwest,13,highschool
42274,19.51922989,male,43,Midwest,12,highschool
42275,15.18218613,male,32,Midwest,13,highschool
42276,18.71101952,female,29,Midwest,13,highschool
42277,10.09615421,female,54,Midwest,12,highschool
42278,13.67521381,male,48,Midwest,13,highschool
42279,12.66009617,male,43,Midwest,12,highschool
42280,10.09615421,female,47,Midwest,12,highschool
42281,23.07692337,female,27,Midwest,16,highschool
42282,19.71153831,male,27,Midwest,14,highschool
42283,9.615385056,male,45,Midwest,12,highschool
42284,18.22222137,male,37,Midwest,12,highschool
42285,14.17004013,female,37,Midwest,16,highschool
42286,17.62820435,male,52,Midwest,12,highschool
42287,24.03846169,female,50,Midwest,12,highschool
42288,36.05769348,male,57,Midwest,18,highschool
42289,20,male,35,South,20,bachelor
42290,16.02564049,female,39,Midwest,16,highschool
42291,20.97902107,female,52,Midwest,20,bachelor
42292,17.30769157,female,41,Midwest,16,highschool
42293,40.86538315,male,42,Midwest,16,highschool
42294,36.32478714,male,46,Midwest,12,highschool
42295,14.28571415,female,42,Midwest,12,highschool
42296,19.23077011,male,30,Midwest,16,highschool
42297,33.65384674,male,52,Midwest,11,highschool
42298,9.79020977,female,63,Midwest,16,highschool
42299,27.97202873,male,55,Midwest,16,highschool
42300,24.03846169,male,42,South,13,highschool
42301,19.97817993,male,53,South,16,highschool
42302,7.692307472,female,35,South,12,highschool
42303,21.63461494,male,40,South,12,highschool
42304,11.11111069,male,34,South,8,highschool
42305,13.46153831,female,49,Midwest,13,highschool
42306,8.034188271,male,22,Midwest,14,highschool
42307,23.07692337,female,28,Midwest,18,highschool
42308,7.142857075,female,42,Midwest,6,highschool
42309,10.98901081,female,26,Midwest,9,highschool
42310,4.807692528,female,21,Midwest,13,highschool
42311,9.615385056,male,21,Midwest,11,highschool
42312,25.96153831,male,31,South,12,highschool
42313,15.57692337,female,39,South,11,highschool
42314,24.03846169,male,39,South,12,highschool
42315,34.61538315,male,50,South,13,highschool
42316,17.30769157,female,49,South,13,highschool
42317,6.25,female,41,South,18,highschool
42318,14.42307663,male,45,South,13,highschool
42319,19.23077011,female,39,South,13,highschool
42320,18.02884674,male,33,South,12,highschool
42321,12.98750019,female,38,South,13,highschool
42322,21.15384674,male,34,South,16,highschool
42323,19.23077011,male,57,Midwest,16,highschool
42324,14.42307663,male,28,Midwest,12,highschool
42325,12.98076916,female,27,Midwest,14,highschool
42326,9.230769157,female,31,West,13,highschool
42327,12.01923084,female,35,Midwest,12,highschool
42328,10.57692337,female,45,Midwest,12,highschool
42329,28.04487228,male,56,Midwest,14,highschool
42330,13.22115421,male,26,Midwest,16,highschool
42331,6.923077106,male,33,West,12,highschool
42332,5.769230843,female,25,West,10,highschool
42333,5.769230843,female,33,West,10,highschool
42334,5.384615421,female,30,West,16,highschool
42335,15.38461494,female,36,West,14,highschool
42336,19.23077011,male,44,West,12,highschool
42337,6.677350521,female,48,West,12,highschool
42338,25.48077011,male,34,Midwest,12,highschool
42339,38.46154022,male,59,Midwest,16,highschool
42340,7.692307472,male,36,Midwest,13,highschool
42341,8.653845787,male,55,Midwest,10,highschool
42342,15.73426533,female,33,Midwest,18,highschool
42343,3.846153736,female,33,Midwest,16,highschool
42344,19.23077011,female,23,West,14,highschool
42345,11.53846169,female,55,West,10,highschool
42346,14.42307663,male,26,West,12,highschool
42347,9.615385056,male,29,West,13,highschool
42348,20,male,22,West,16,highschool
42349,19.71153831,male,46,West,12,highschool
42350,18.60577011,female,48,West,13,highschool
42351,13.94230747,male,25,West,13,highschool
42352,18.07692337,male,44,West,12,highschool
42353,28.84615326,male,44,West,12,highschool
42354,14.42307663,male,27,South,18,highschool
42355,38.46154022,male,52,West,16,highschool
42356,6,male,24,West,8,highschool
42357,19.23077011,male,56,West,13,highschool
42358,14.42307663,female,27,West,13,highschool
42359,21.97802162,female,31,West,13,highschool
42360,38.46115494,male,50,West,19,bachelor
42361,49.01960754,male,44,West,13,highschool
42362,22.05882263,female,41,West,13,highschool
42363,7.211538315,male,49,West,16,highschool
42364,6.875,female,48,West,12,highschool
42365,3.076923132,female,22,West,12,highschool
42366,33.65384674,female,58,West,18,highschool
42367,15.38461494,female,24,Midwest,16,highschool
42368,26.92307663,female,50,South,16,highschool
42369,12.5,female,41,West,12,highschool
42370,15.86538506,female,34,West,16,highschool
42371,28.84615326,male,25,West,12,highschool
42372,19.23077011,male,23,Midwest,12,highschool
42373,8.814102173,male,37,South,12,highschool
42374,14.42307663,female,35,South,13,highschool
42375,9.615385056,male,48,South,12,highschool
42376,12.01923084,female,25,South,13,highschool
42377,9.615385056,male,34,South,12,highschool
42378,26.22377586,female,38,South,18,highschool
42379,25,male,33,South,18,highschool
42380,12.82051277,male,55,South,6,highschool
42381,11.63967609,female,53,South,16,highschool
42382,14.79289913,male,48,South,12,highschool
42383,10,male,26,South,16,highschool
42384,6.730769157,male,29,South,13,highschool
42385,17.7514801,male,30,South,12,highschool
42386,4.615384579,male,51,South,6,highschool
42387,4.088942528,male,42,South,9,highschool
42388,9.615385056,male,39,South,12,highschool
42389,5.288461685,female,37,South,8,highschool
42390,28.84615326,male,44,South,6,highschool
42391,12.98076916,female,54,South,6,highschool
42392,30.76922989,female,46,South,16,highschool
42393,11.83431911,male,26,South,16,highschool
42394,28.84615326,male,37,South,12,highschool
42395,4.807692528,male,54,South,6,highschool
42396,4.807692528,female,49,South,6,highschool
42397,21.53846169,male,35,South,14,highschool
42398,5.769230843,male,23,South,11,highschool
42399,25,male,47,South,12,highschool
42400,37.5,female,49,South,12,highschool
42401,23.84615326,female,36,South,13,highschool
42402,7.211538315,male,49,South,12,highschool
42403,11.53846169,male,32,South,12,highschool
42404,14.42307663,female,34,South,14,highschool
42405,60.09663391,male,49,South,16,highschool
42406,26.44278908,female,41,South,12,highschool
42407,17.30769157,female,31,South,16,highschool
42408,11.05769253,female,35,South,13,highschool
42409,18.75,female,33,South,13,highschool
42410,13.18681335,male,33,South,13,highschool
42411,11.81318665,male,56,South,10,highschool
42412,19.23125076,male,52,South,16,highschool
42413,11.53846169,female,25,West,13,highschool
42414,27.35577011,female,27,West,16,highschool
42415,13.84615421,female,57,West,16,highschool
42416,5.769230843,female,32,West,12,highschool
42417,38.46154022,male,40,West,18,highschool
42418,23.07692337,female,36,West,13,highschool
42419,25,male,44,West,14,highschool
42420,23.50427437,male,44,West,12,highschool
42421,25.96153831,male,46,West,12,highschool
42422,8.653845787,female,49,West,12,highschool
42423,15.73426533,male,34,West,12,highschool
42424,6.730769157,female,43,West,13,highschool
42425,9.5,male,21,West,9,highschool
42426,7.142857075,female,52,Midwest,13,highschool
42427,12.5,male,51,Midwest,12,highschool
42428,11.25,male,27,Midwest,12,highschool
42429,11.09467411,female,26,Midwest,16,highschool
42430,32.21154022,male,39,Midwest,18,highschool
42431,16.64201164,female,36,Midwest,18,highschool
42432,8.791209221,female,43,Midwest,12,highschool
42433,14.42307663,male,50,Midwest,12,highschool
42434,7.264957428,female,47,Midwest,12,highschool
42435,10.68376064,female,32,Midwest,16,highschool
42436,21.06227112,male,25,West,12,highschool
42437,6.410256386,female,64,West,13,highschool
42438,30.28846169,male,46,West,14,highschool
42439,21.00432777,female,41,West,16,highschool
42440,9.615385056,female,53,West,12,highschool
42441,24.51922989,male,45,West,12,highschool
42442,26.44230843,male,44,West,12,highschool
42443,20.19230843,female,42,West,14,highschool
42444,20.91346169,male,31,West,14,highschool
42445,13.46153831,male,60,West,13,highschool
42446,16.23931694,female,58,West,12,highschool
42447,26.92307663,male,56,West,16,highschool
42448,38.46154022,male,48,West,14,highschool
42449,14.28173065,male,32,West,13,highschool
42450,16.34615326,male,33,West,14,highschool
42451,13.84615421,male,28,West,13,highschool
42452,9.230769157,female,32,Midwest,13,highschool
42453,12.11538506,female,55,West,13,highschool
42454,11.53846169,female,32,West,13,highschool
42455,29.24679565,male,64,West,13,highschool
42456,4.326922894,female,35,West,12,highschool
42457,8.791209221,male,35,West,12,highschool
42458,11.53846169,male,24,West,10,highschool
42459,31.25,male,41,South,16,highschool
42460,14.36298084,female,38,South,13,highschool
42461,8.17307663,male,35,South,12,highschool
42462,9.615385056,female,30,South,16,highschool
42463,13.67521381,male,34,South,13,highschool
42464,12.01923084,female,50,South,11,highschool
42465,19.23077011,male,37,South,12,highschool
42466,9.615385056,female,35,South,14,highschool
42467,14.42307663,male,48,South,11,highschool
42468,13.46153831,female,46,South,14,highschool
42469,16.82692337,male,39,South,13,highschool
42470,48.07692337,female,58,South,13,highschool
42471,9.829059601,male,49,South,10,highschool
42472,17.78846169,female,29,South,16,highschool
42473,10.86538506,female,34,South,12,highschool
42474,16.82692337,female,44,West,13,highschool
42475,11.53846169,female,55,West,8,highschool
42476,15.38461494,male,27,West,13,highschool
42477,22.86324692,female,51,West,13,highschool
42478,9.129758835,female,46,West,13,highschool
42479,13.84615421,male,31,West,13,highschool
42480,17.48251724,male,38,West,12,highschool
42481,18.26922989,male,58,West,14,highschool
42482,10.57692337,female,57,West,14,highschool
42483,11.53846169,female,55,West,13,highschool
42484,9.615385056,male,22,West,12,highschool
42485,20.19230843,male,28,West,14,highschool
42486,12.39316273,male,25,Northeast,13,highschool
42487,16.45299149,male,47,West,16,highschool
42488,24.79757118,female,42,South,12,highschool
42489,17.69230843,male,33,South,12,highschool
42490,12.01923084,female,44,West,12,highschool
42491,17.5,male,46,West,6,highschool
42492,25,male,50,West,16,highschool
42493,9.615385056,male,57,West,12,highschool
42494,9.890110016,male,21,West,9,highschool
42495,10,male,39,West,11,highschool
42496,7,female,38,West,10,highschool
42497,19.23077011,female,27,West,16,highschool
42498,20.67307663,male,31,West,16,highschool
42499,7.142857075,male,32,West,12,highschool
42500,18.37606812,male,40,West,16,highschool
42501,31.92307663,male,23,West,13,highschool
42502,10.60096169,female,23,West,13,highschool
42503,32.21154022,male,59,West,13,highschool
42504,6.122448921,female,23,West,12,highschool
42505,13.88888931,male,25,West,12,highschool
42506,30.28846169,male,46,West,13,highschool
42507,9.615385056,male,24,West,13,highschool
42508,12.22527504,male,28,West,9,highschool
42509,4.326922894,male,22,West,12,highschool
42510,11.05769253,male,30,West,9,highschool
42511,33.65384674,female,30,West,10,highschool
42512,14.42307663,male,24,West,12,highschool
42513,11.05769253,male,42,West,12,highschool
42514,46.29629517,male,46,West,16,highschool
42515,23.07692337,female,43,West,16,highschool
42516,8.653845787,male,52,West,12,highschool
42517,24.03846169,male,44,West,13,highschool
42518,40.14422989,male,41,Northeast,20,bachelor
42519,17.09401703,female,41,Northeast,18,highschool
42520,21.63461494,female,51,Northeast,12,highschool
42521,6.118881226,female,43,South,12,highschool
42522,25.96153831,female,34,South,14,highschool
42523,31.62393188,male,24,Northeast,16,highschool
42524,20.67307663,male,53,South,14,highschool
42525,33.33333206,female,33,Northeast,18,highschool
42526,20,female,48,Northeast,18,highschool
42527,5.769230843,male,56,West,13,highschool
42528,26.77884674,female,37,Northeast,16,highschool
42529,28.84615326,male,41,South,18,highschool
42530,17.78846169,female,43,South,18,highschool
42531,10.57692337,female,23,South,13,highschool
42532,12.35999966,male,28,South,12,highschool
42533,5.128205299,male,27,Midwest,16,highschool
42534,18.49112511,male,44,South,19,bachelor
42535,50.36629868,female,33,South,18,highschool
42536,25,male,46,South,18,highschool
42537,37.5,male,29,South,16,highschool
42538,24.03846169,female,49,Northeast,14,highschool
42539,18.75,female,33,South,13,highschool
42540,7.5,female,58,South,14,highschool
42541,37.50288391,male,58,South,18,highschool
42542,11.66666698,male,59,South,12,highschool
42543,28.84615326,female,35,South,20,bachelor
42544,31.25,male,42,South,9,highschool
42545,6,male,48,South,12,highschool
42546,11.53846169,male,44,South,12,highschool
42547,13.02083302,female,43,South,13,highschool
42548,3.645833254,male,53,South,18,highschool
42549,9.134614944,female,46,South,13,highschool
42550,15.86538506,female,47,South,12,highschool
42551,3.48583889,female,23,South,13,highschool
42552,24.82517433,male,63,South,16,highschool
42553,13.46153831,female,30,South,18,highschool
42554,11.46153831,male,49,South,10,highschool
42555,9.615385056,female,36,South,14,highschool
42556,18.58974266,male,32,West,13,highschool
42557,16.64201164,male,41,West,16,highschool
42558,26.92307663,female,39,West,16,highschool
42559,28.84615326,female,38,West,19,bachelor
42560,17.30769157,male,38,West,16,highschool
42561,12.98076916,female,54,West,12,highschool
42562,14.42307663,female,32,West,13,highschool
42563,17.5,male,49,Midwest,12,highschool
42564,29.9145298,female,61,Midwest,18,highschool
42565,36.32478714,male,63,Midwest,16,highschool
42566,18.80341911,male,47,Midwest,18,highschool
42567,9.230769157,male,23,Midwest,13,highschool
42568,11.75213718,female,24,Midwest,14,highschool
42569,11.05769253,male,21,Midwest,13,highschool
42570,10.09615421,female,24,Midwest,13,highschool
42571,16,male,23,Midwest,12,highschool
42572,27.5,male,55,Midwest,18,highschool
42573,16.82692337,female,53,Midwest,16,highschool
42574,5.769230843,male,22,Midwest,14,highschool
42575,11.53846169,male,23,Midwest,16,highschool
42576,19.23077011,male,42,South,12,highschool
42577,23.55769157,female,45,South,12,highschool
42578,4.855769157,male,38,South,12,highschool
42579,6.346153736,female,45,South,9,highschool
42580,24.03846169,male,45,South,12,highschool
42581,9.615385056,male,24,South,12,highschool
42582,7.211538315,male,25,South,13,highschool
42583,16.26666641,male,42,South,14,highschool
42584,23.07692337,female,41,South,18,highschool
42585,5.288461685,female,32,South,12,highschool
42586,9.615385056,female,53,South,12,highschool
42587,24.03846169,male,34,South,16,highschool
42588,12.01923084,female,22,South,16,highschool
42589,15.38461494,male,52,South,12,highschool
42590,23.07692337,female,49,South,14,highschool
42591,8.653845787,female,42,South,10,highschool
42592,18.65384674,male,24,South,14,highschool
42593,17.03296661,male,41,South,13,highschool
42594,19.71153831,female,30,South,18,highschool
42595,14.42307663,male,49,South,16,highschool
42596,5.366726398,female,48,South,16,highschool
42597,19.23077011,male,50,South,13,highschool
42598,38.46154022,male,50,South,12,highschool
42599,13.46153831,male,39,Northeast,14,highschool
42600,11.05769253,female,36,Northeast,14,highschool
42601,6.286982059,female,21,Northeast,14,highschool
42602,7.396449566,male,54,Northeast,12,highschool
42603,38.46154022,male,41,Northeast,19,bachelor
42604,9.615385056,female,38,Northeast,12,highschool
42605,28.84615326,male,46,Northeast,14,highschool
42606,8.17307663,male,28,Midwest,13,highschool
42607,16.34615326,male,31,Midwest,13,highschool
42608,9.134614944,female,31,Midwest,16,highschool
42609,18.75,male,34,Midwest,12,highschool
42610,10.57692337,female,27,Midwest,12,highschool
42611,28.36538506,male,49,Midwest,12,highschool
42612,24.91258812,male,24,Midwest,16,highschool
42613,15.38461494,female,42,Midwest,12,highschool
42614,24.03846169,male,40,Midwest,16,highschool
42615,12.01923084,male,38,Midwest,16,highschool
42616,12.01923084,female,29,Midwest,16,highschool
42617,3.296703339,female,41,South,12,highschool
42618,48.07692337,male,41,South,18,highschool
42619,24.4755249,male,40,South,12,highschool
42620,18.26922989,male,36,South,16,highschool
42621,19.23077011,female,58,South,13,highschool
42622,12.01923084,female,35,South,12,highschool
42623,12.98076916,male,33,South,14,highschool
42624,14.42307663,female,29,South,16,highschool
42625,5.274725437,male,45,South,11,highschool
42626,14.42307663,male,51,South,12,highschool
42627,8.17307663,male,47,South,12,highschool
42628,19.23077011,male,40,South,14,highschool
42629,24.03846169,female,40,South,16,highschool
42630,24.03846169,male,34,South,12,highschool
42631,8.653845787,female,33,South,13,highschool
42632,23.07692337,male,33,South,12,highschool
42633,20,male,52,Midwest,12,highschool
42634,8,female,54,Midwest,12,highschool
42635,45.67307663,male,37,Midwest,16,highschool
42636,17.11538506,female,31,Midwest,13,highschool
42637,21.63461494,male,41,South,13,highschool
42638,6.875,male,52,West,13,highschool
42639,8.875740051,male,31,West,16,highschool
42640,12.45629406,female,22,Midwest,13,highschool
42641,21.53846169,male,30,West,12,highschool
42642,18.26922989,female,28,West,16,highschool
42643,10.98901081,male,22,West,12,highschool
42644,26.55677605,male,41,West,13,highschool
42645,14.42307663,male,35,Northeast,14,highschool
42646,13.94230747,male,24,Northeast,13,highschool
42647,38.46154022,male,50,Northeast,18,highschool
42648,5.769230843,female,51,Northeast,12,highschool
42649,5.197504997,female,64,Northeast,12,highschool
42650,21.63461494,male,34,Northeast,13,highschool
42651,14.42307663,female,35,Northeast,13,highschool
42652,23.50427437,female,45,Northeast,18,highschool
42653,36.05769348,male,36,Northeast,14,highschool
42654,28.84615326,female,37,Northeast,16,highschool
42655,18.75,male,45,Northeast,12,highschool
42656,12.01923084,male,59,Northeast,12,highschool
42657,24.03846169,male,30,West,14,highschool
42658,31.25,male,28,West,12,highschool
42659,3.205128193,female,27,West,12,highschool
42660,18.3150177,male,55,West,16,highschool
42661,17.78846169,male,43,Northeast,12,highschool
42662,19.23077011,male,29,Northeast,18,highschool
42663,10.83333302,male,41,Northeast,12,highschool
42664,17.78846169,female,59,Northeast,16,highschool
42665,12.5,male,32,Northeast,12,highschool
42666,23.07692337,male,58,Northeast,16,highschool
42667,14,male,40,Northeast,12,highschool
42668,17.30769157,male,30,South,16,highschool
42669,25,male,29,South,18,highschool
42670,23.07692337,male,28,South,16,highschool
42671,13.02083302,female,42,South,12,highschool
42672,24.03846169,male,27,Northeast,16,highschool
42673,19.23077011,female,27,South,16,highschool
42674,38.46154022,female,43,South,12,highschool
42675,6.25,male,43,South,14,highschool
42676,13.24786282,male,46,Midwest,13,highschool
42677,14.23076916,male,38,Midwest,18,highschool
42678,24.23077011,female,38,Midwest,14,highschool
42679,38.46154022,female,53,Midwest,14,highschool
42680,16.21621704,female,46,Midwest,12,highschool
42681,12.30769253,male,49,Midwest,12,highschool
42682,7.211538315,male,22,Midwest,12,highschool
42683,19.23077011,male,36,Midwest,12,highschool
42684,19.23077011,female,31,Midwest,18,highschool
42685,16.73077011,female,48,Midwest,12,highschool
42686,20.67307663,female,28,Midwest,14,highschool
42687,8.653845787,male,26,Midwest,12,highschool
42688,48.07692337,male,40,Midwest,12,highschool
42689,16.82692337,male,36,South,12,highschool
42690,20.41420174,male,40,South,16,highschool
42691,8.012820244,female,55,West,13,highschool
42692,11.53846169,male,57,West,13,highschool
42693,26.92307663,male,45,South,11,highschool
42694,12.01923084,female,41,South,14,highschool
42695,16.34615326,male,51,South,12,highschool
42696,32.72727203,female,47,South,14,highschool
42697,15.38461494,male,41,South,13,highschool
42698,13.22115421,male,34,South,12,highschool
42699,16.66666603,female,34,South,13,highschool
42700,16.82692337,male,61,Midwest,12,highschool
42701,6.25,male,26,Midwest,12,highschool
42702,19.23077011,male,52,Midwest,12,highschool
42703,12.01923084,female,53,Midwest,14,highschool
42704,9.79020977,female,51,Midwest,13,highschool
42705,21.63461494,male,49,Midwest,13,highschool
42706,20.19230843,male,39,Midwest,16,highschool
42707,15.86538506,male,24,Midwest,14,highschool
42708,11.53846169,male,36,Midwest,12,highschool
42709,15.38461494,female,34,Midwest,16,highschool
42710,36.05769348,male,56,South,16,highschool
42711,8.894230843,female,56,South,13,highschool
42712,27.6223774,male,37,Midwest,16,highschool
42713,5.769230843,female,37,Midwest,16,highschool
42714,27,male,54,South,20,bachelor
42715,6.410256386,male,37,South,10,highschool
42716,16.15384674,female,54,South,8,highschool
42717,12.5,female,38,South,12,highschool
42718,4.326922894,female,59,South,12,highschool
42719,43.07692337,female,31,South,16,highschool
42720,36.53845978,male,55,South,16,highschool
42721,32.69230652,female,52,South,12,highschool
42722,5,female,24,South,12,highschool
42723,5,female,40,South,6,highschool
42724,9.615385056,male,38,South,6,highschool
42725,9.615385056,male,38,Northeast,6,highschool
42726,37.98077011,male,36,South,13,highschool
42727,7.211538315,male,26,South,13,highschool
42728,13.46153831,male,56,South,16,highschool
42729,28.84615326,male,49,South,12,highschool
42730,14.42307663,male,51,South,12,highschool
42731,11.83431911,female,47,South,13,highschool
42732,4.615384579,male,60,South,12,highschool
42733,14.42307663,female,27,South,11,highschool
42734,10.76923084,male,30,South,13,highschool
42735,21.63461494,female,52,South,13,highschool
42736,15.38461494,male,43,South,12,highschool
42737,12.36263752,male,55,South,13,highschool
42738,7.211538315,male,34,South,12,highschool
42739,7.692307472,female,22,South,13,highschool
42740,8.17307663,female,37,West,12,highschool
42741,10.40723991,male,62,South,13,highschool
42742,48.55769348,male,44,South,16,highschool
42743,15.73426533,male,27,South,16,highschool
42744,13.35664368,male,26,South,16,highschool
42745,10.09615421,female,29,South,13,highschool
42746,18.26922989,male,35,West,12,highschool
42747,48.07692337,male,48,West,16,highschool
42748,6.730769157,female,26,Northeast,12,highschool
42749,19.23077011,male,29,Northeast,14,highschool
42750,11.5,female,53,South,12,highschool
42751,8.17307663,female,46,South,12,highschool
42752,14.42307663,male,46,South,12,highschool
